trade_key,rule_type,ticker,symbol,timeframe,watchlist,side,entry_signal,entry_time_et,entry_time_ms,entry_price,exit_signal,exit_time_et,exit_time_ms,exit_price,qty,position_value,bars_held,pnl_usd,pnl_pct,mfe_usd,mfe_pct,mae_usd,mae_pct,commission,logged_at
pyr25|JNJ|1d|1572010200000|1574692200000,pyr25,JNJ,NYSE:JNJ,1d,Swing 1D,LONG,Swing Low,2019-10-25 09:30,1572010200000,127.83,Flip Short,2019-11-25 09:30,1574692200000,137.06,67,8564.61,21,600.66,7.0063,715.04,8.3404,43.4,0.5063,17.75,2026-07-25T15:04:19.563Z
pyr25|JNJ|1d|1582900200000|1587648600000,pyr25,JNJ,NYSE:JNJ,1d,Swing 1D,LONG,Swing Low,2020-02-28 09:30,1582900200000,135.36,Flip Short,2020-04-23 09:30,1587648600000,154.25,64,8663.04,38,1190.42,13.7277,1248.3,14.3951,1685.46,19.4364,18.54,2026-07-25T15:04:19.563Z
pyr25|JNJ|1d|1593091800000|1598275800000,pyr25,JNJ,NYSE:JNJ,1d,Swing 1D,LONG,Swing Low,2020-06-25 09:30,1593091800000,140.57,Flip Short,2020-08-24 09:30,1598275800000,152.74,71,9980.47,41,843.25,8.4405,918.7,9.1958,262.03,2.6228,20.83,2026-07-25T15:04:19.563Z
pyr25|JNJ|1d|1600781400000|1607610600000,pyr25,JNJ,NYSE:JNJ,1d,Swing 1D,LONG,Swing Low,2020-09-22 09:30,1600781400000,144.69,Flip Short,2020-12-10 09:30,1607610600000,152.82,72,10417.68,56,563.94,5.4079,623.9,5.9829,805.3,7.7224,21.42,2026-07-25T15:04:19.563Z
pyr25|JNJ|1d|1631626200000|1639492200000,pyr25,JNJ,NYSE:JNJ,1d,Swing 1D,LONG,Swing Low,2021-09-14 09:30,1631626200000,166.4,Flip Short,2021-12-14 09:30,1639492200000,168.33,66,10982.4,64,105.29,0.9577,173.82,1.5811,707.28,6.4337,22.09,2026-07-25T15:04:19.563Z
pyr25|JNJ|1d|1645799400000|1647437400000,pyr25,JNJ,NYSE:JNJ,1d,Swing 1D,LONG,Swing Low,2022-02-25 09:30,1645799400000,160,Flip Short,2022-03-16 09:30,1647437400000,175.46,70,11200,13,1058.72,9.4434,1145.2,10.2148,32.2,0.2872,23.48,2026-07-25T15:04:19.563Z
pyr25|JNJ|1d|1655127000000|1666704600000,pyr25,JNJ,NYSE:JNJ,1d,Swing 1D,LONG,Swing Low,2022-06-13 09:30,1655127000000,170.08,Flip Short,2022-10-25 09:30,1666704600000,170.17,68,11565.44,93,-17.02,-0.147,890.79,7.6945,753.45,6.5081,23.14,2026-07-25T15:04:19.563Z
pyr25|JNJ|1d|1674657000000|1689946200000,pyr25,JNJ,NYSE:JNJ,1d,Swing 1D,LONG,Swing Low,2023-01-25 09:30,1674657000000,167.17,Flip Short,2023-07-21 09:30,1689946200000,168.18,70,11701.9,122,47.23,0.4032,180.1,1.5375,1205.9,10.2949,23.47,2026-07-25T15:04:19.563Z
pyr25|JNJ|1d|1695907800000|1704292200000,pyr25,JNJ,NYSE:JNJ,1d,Swing 1D,LONG,Swing Low,2023-09-28 09:30,1695907800000,157.5,Flip Short,2024-01-03 09:30,1704292200000,160.64,75,11812.5,66,211.64,1.7899,298.69,2.526,953.06,8.0602,23.86,2026-07-25T15:04:19.563Z
pyr25|JNJ|1d|1711546200000|1721309400000,pyr25,JNJ,NYSE:JNJ,1d,Swing 1D,LONG,Swing Low,2024-03-27 09:30,1711546200000,155.99,Flip Short,2024-07-18 09:30,1721309400000,155.6,77,12011.23,77,-54.02,-0.4493,230.54,1.9174,1002.23,8.3358,23.99,2026-07-25T15:04:19.563Z
