trade_key,rule_type,ticker,symbol,timeframe,watchlist,side,entry_signal,entry_time_et,entry_time_ms,entry_price,exit_signal,exit_time_et,exit_time_ms,exit_price,qty,position_value,bars_held,pnl_usd,pnl_pct,mfe_usd,mfe_pct,mae_usd,mae_pct,commission,logged_at
pyr25|MIDU|1d|1664199000000|1669905000000,pyr25,MIDU,AMEX:MIDU,1d,Swing 1D,LONG,Swing Low,2022-09-26 09:30,1664199000000,28.95,Flip Short,2022-12-01 09:30,1669905000000,43.44,245,7092.75,47,3532.31,49.752,3542.96,49.9019,435.84,6.1388,17.74,2026-07-25T15:01:53.678Z
pyr25|MIDU|1d|1678800600000|1686231000000,pyr25,MIDU,AMEX:MIDU,1d,Swing 1D,LONG,Swing Low,2023-03-14 09:30,1678800600000,35.61,Flip Short,2023-06-08 09:30,1686231000000,38.44,298,10611.78,60,821.27,7.7315,919.15,8.6529,1533.39,14.4355,22.07,2026-07-25T15:01:53.678Z
pyr25|MIDU|1d|1694698200000|1701700200000,pyr25,MIDU,AMEX:MIDU,1d,Swing 1D,LONG,Swing Low,2023-09-14 09:30,1694698200000,37.72,Flip Short,2023-12-04 09:30,1701700200000,37.76,285,10750.2,56,-10.11,-0.094,148.85,1.3832,3137.2,29.1536,21.51,2026-07-25T15:01:53.678Z
pyr25|MIDU|1d|1722951000000|1728912600000,pyr25,MIDU,AMEX:MIDU,1d,Swing 1D,LONG,Swing Low,2024-08-06 09:30,1722951000000,44.14,Flip Short,2024-10-14 09:30,1728912600000,56.58,239,10549.46,48,2949.09,27.9269,2962.61,28.055,249.55,2.3632,24.07,2026-07-25T15:01:53.678Z
pyr25|MIDU|1d|1734618600000|1751290200000,pyr25,MIDU,AMEX:MIDU,1d,Swing 1D,LONG,Swing Low,2024-12-19 09:30,1734618600000,54,Flip Short,2025-06-30 09:30,1751290200000,45.31,242,13068,129,-2127.01,-16.2602,1857.59,14.2006,6958.47,53.1949,24.03,2026-07-25T15:01:53.678Z
pyr25|MIDU|1d|1743773400000|1751290200000,pyr25,MIDU,AMEX:MIDU,1d,Swing 1D,LONG,Pyramid Add,2025-04-04 09:30,1743773400000,31.1,Flip Short,2025-06-30 09:30,1751290200000,45.31,60,1866,58,848.02,45.4002,886.73,47.4731,349.87,18.7308,4.58,2026-07-25T15:01:53.678Z
pyr25|MIDU|1d|1763389800000|1765463400000,pyr25,MIDU,AMEX:MIDU,1d,Swing 1D,LONG,Swing Low,2025-11-17 09:30,1763389800000,46.71,Flip Short,2025-12-11 09:30,1765463400000,53.78,250,11677.5,17,1742.38,14.9059,1845.82,15.7909,1004.18,8.5907,25.12,2026-07-25T15:01:53.678Z
pyr25|MIDU|1d|1773149400000|1776778200000,pyr25,MIDU,AMEX:MIDU,1d,Swing 1D,LONG,Swing Low,2026-03-10 09:30,1773149400000,55.55,Flip Short,2026-04-21 09:30,1776778200000,66.74,235,13054.25,29,2600.91,19.904,2616.6,20.024,1921.25,14.7028,28.74,2026-07-25T15:01:53.678Z
pyr25|MSFT|1d|1583159400000|1588771800000,pyr25,MSFT,NASDAQ:MSFT,1d,Swing 1D,LONG,Swing Low,2020-03-02 09:30,1583159400000,165.31,Flip Short,2020-05-06 09:30,1588771800000,182.08,46,7604.26,46,755.44,9.9245,836.04,10.9833,1515.94,19.9155,15.98,2026-07-25T15:02:02.623Z
pyr25|MSFT|1d|1600695000000|1611585000000,pyr25,MSFT,NASDAQ:MSFT,1d,Swing 1D,LONG,Swing Low,2020-09-21 09:30,1600695000000,197.19,Flip Short,2021-01-25 09:30,1611585000000,229.12,40,7887.6,86,1260.15,15.9604,1307.31,16.5577,40.29,0.5103,17.05,2026-07-25T15:02:02.623Z
